,name,reactionTime,trajectory,aimAction,noisePoint,noiseNumber,playerGrid,target1,target2,minSteps
33,noise0.1_softmaxBeta2.5_4,"[478, 938, 1417, 1892, 2354, 2813, 3275, 3735, 4195, 4657, 5118, 5581, 6060, 6529, 7014, 7475, 7940, 8405]","[(11, 11), [10, 11], [9, 11], [10, 10], [10, 9], [10, 8], [10, 7], [10, 6], [10, 5], [10, 6], [10, 5], [9, 5], [8, 5], [7, 5], [7, 4], [7, 3], [7, 2], [6, 2], [6, 1]]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1)]","[3, 9]",2,"(11, 11)","(1, 6)","(6, 1)",4
34,noise0.1_softmaxBeta2.5_4,"[462, 930, 1426, 1901, 2389, 2857, 3311, 3765, 4219, 4673, 5133, 5630, 6091, 6545, 7003, 7456, 7913, 8375]","[(2, 13), [3, 13], [3, 14], [3, 13], [4, 13], [4, 12], [5, 12], [5, 11], [5, 10], [6, 10], [7, 10], [8, 10], [9, 10], [10, 10], [10, 9], [11, 9], [12, 9], [13, 9], [13, 8]]","[(1, 0), (1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1)]",[2],1,"(2, 13)","(7, 2)","(13, 8)",4
35,noise0.1_softmaxBeta2.5_4,"[458, 929, 1418, 1890, 2343, 2814, 3293, 3810, 4272, 4847, 5341, 5828, 6287, 6775, 7310, 7776]","[(12, 13), [11, 13], [11, 12], [10, 12], [9, 12], [8, 12], [7, 12], [6, 12], [5, 12], [5, 11], [5, 10], [4, 10], [3, 10], [3, 9], [2, 9], [1, 9], [1, 8]]","[(-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0), (-1, 0), (0, -1)]",[],0,"(12, 13)","(1, 8)","(7, 2)",4
36,noise0.1_softmaxBeta2.5_4,"[473, 948, 1432, 1913, 2392, 2855, 3314, 3793, 4264, 4722, 5172, 5626, 6077, 6530, 6983, 7448]","[(2, 13), [3, 13], [3, 12], [3, 11], [4, 11], [4, 10], [5, 10], [5, 9], [6, 9], [7, 9], [8, 9], [9, 9], [10, 9], [11, 9], [12, 10], [12, 9], [12, 8]]","[(1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1)]",[14],1,"(2, 13)","(7, 3)","(12, 8)",10
37,noise0.1_softmaxBeta2.5_4,"[469, 941, 1412, 1878, 2394, 2844, 3296, 3745, 4195, 4643, 5092, 5540, 5988, 6437, 6881]","[(12, 2), [12, 3], [11, 3], [11, 4], [11, 4], [11, 5], [10, 5], [9, 5], [8, 5], [8, 5], [7, 5], [7, 6], [6, 6], [5, 6], [5, 7], [4, 7]]","[(0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0)]","[4, 9]",2,"(12, 2)","(7, 10)","(4, 7)",4
38,noise0.1_softmaxBeta2.5_4,"[445, 882, 1354, 1831, 2288, 2745, 3207, 3670, 4137, 4650, 5149, 5627, 6083, 6539, 6994]","[(12, 3), [12, 4], [12, 5], [11, 5], [10, 5], [9, 5], [8, 5], [8, 6], [7, 6], [6, 6], [5, 6], [4, 6], [4, 7], [3, 7], [3, 8], [2, 8]]","[(0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0)]",[],0,"(12, 3)","(7, 13)","(2, 8)",2
39,noise0.1_softmaxBeta2.5_4,"[463, 925, 1404, 1881, 2371, 2835, 3297, 3757, 4220, 4682, 5144, 5603, 6062, 6524, 6986, 7451]","[(3, 11), [3, 10], [3, 9], [4, 9], [5, 9], [5, 8], [6, 8], [7, 8], [8, 8], [8, 7], [9, 7], [10, 7], [9, 6], [10, 6], [11, 6], [12, 6], [13, 6]]","[(0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[6, 12]",2,"(3, 11)","(8, 1)","(13, 6)",2
40,noise0.1_softmaxBeta2.5_4,"[455, 909, 1379, 1846, 2299, 2776, 3231, 3681, 4128, 4605, 5054, 5514, 5972, 6438, 6903, 7435]","[(2, 1), [3, 1], [3, 2], [3, 3], [3, 4], [3, 3], [3, 4], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [6, 7], [6, 8], [6, 9], [6, 10], [7, 10]]","[(1, 0), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0)]",[5],1,"(2, 1)","(11, 6)","(7, 10)",4
41,noise0.1_softmaxBeta2.5_4,"[479, 941, 1409, 1875, 2326, 2780, 3233, 3730, 4242, 4695, 5183, 5650, 6103]","[(3, 1), [4, 1], [5, 1], [5, 2], [5, 3], [6, 3], [7, 3], [7, 4], [7, 5], [8, 5], [9, 5], [10, 5], [11, 5], [11, 6]]","[(1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1)]",[],0,"(3, 1)","(11, 6)","(8, 9)",2
42,noise0.1_softmaxBeta2.5_4,"[585, 1075, 1571, 2063, 2538, 3020, 3583, 4113, 4658, 5181, 5675, 6178, 6674, 7167, 7663]","[(11, 10), [10, 10], [9, 10], [9, 9], [9, 8], [9, 7], [8, 7], [7, 8], [7, 7], [7, 6], [6, 6], [5, 6], [4, 6], [3, 6], [2, 6], [2, 5]]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1)]",[7],1,"(11, 10)","(2, 5)","(6, 1)",10
43,noise0.1_softmaxBeta2.5_4,"[492, 979, 1471, 1973, 2461, 2955, 3441, 3986, 4509, 4987, 5509, 6075, 6546, 7005, 7463, 7925, 8380, 8839]","[(2, 2), [2, 3], [3, 3], [3, 4], [4, 4], [5, 4], [5, 5], [6, 4], [6, 5], [5, 6], [6, 6], [6, 7], [6, 8], [6, 9], [6, 10], [6, 11], [7, 11], [7, 12], [7, 13]]","[(0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1)]","[7, 9]",2,"(2, 2)","(13, 7)","(7, 13)",10
44,noise0.1_softmaxBeta2.5_4,"[455, 909, 1381, 1852, 2321, 2787, 3250, 3711, 4173, 4626, 5077, 5532, 5986, 6438]","[(12, 3), [12, 4], [11, 4], [10, 4], [10, 5], [9, 5], [9, 6], [8, 6], [8, 7], [7, 7], [6, 7], [6, 8], [5, 8], [4, 8], [3, 8]]","[(0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0)]",[],0,"(12, 3)","(7, 12)","(3, 8)",10
45,noise0.1_softmaxBeta2.5_4,"[461, 922, 1399, 1914, 2390, 2867, 3350, 3844, 4352, 4895, 5406, 5863, 6319, 6774, 7227, 7738]","[(12, 10), [11, 10], [10, 10], [10, 9], [10, 8], [9, 8], [8, 8], [7, 8], [7, 7], [7, 6], [7, 5], [6, 5], [5, 5], [5, 6], [4, 6], [4, 5], [3, 5]]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0)]",[13],1,"(12, 10)","(3, 5)","(7, 1)",2
46,noise0.1_softmaxBeta2.5_4,"[473, 977, 1582, 2095, 2566, 3029, 3482, 4024, 4547, 5038, 5521, 5983, 6471, 6937, 7443, 7909]","[(4, 3), [4, 4], [3, 5], [4, 5], [4, 5], [5, 5], [6, 5], [6, 6], [7, 6], [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [11, 8], [12, 8], [13, 8]]","[(0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0)]","[2, 4]",2,"(4, 3)","(13, 8)","(9, 12)",10
47,noise0.1_softmaxBeta2.5_4,"[454, 909, 1406, 1874, 2341, 2799, 3247, 3694, 4143, 4590, 5039, 5488, 5937]","[(2, 3), [3, 3], [4, 3], [4, 4], [4, 5], [5, 5], [6, 5], [6, 6], [6, 7], [7, 7], [8, 7], [9, 7], [9, 8], [10, 8]]","[(1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0)]",[],0,"(2, 3)","(10, 8)","(7, 11)",10
